品类,日期,预测销量
category295,2023/8/29,101.11930670262198
category295,2023/8/30,102.88029450467502
category295,2023/8/31,104.98135548429073
category295,2023/9/1,105.80258562978655
category295,2023/9/2,95.00937756869185
category295,2023/9/3,101.8049719472426
category295,2023/9/4,105.64623547927302
category295,2023/9/5,101.71700607088657
category295,2023/9/6,102.74059753497804
category295,2023/9/7,104.5334189763542
category295,2023/9/8,106.60692617812711
category295,2023/9/9,98.37219706980544
category295,2023/9/10,103.57757398607284
category295,2023/9/11,106.0054259554635
category295,2023/9/12,103.29594257882307
category295,2023/9/13,102.99809753497806
category295,2023/9/14,104.29530786524309
category295,2023/9/15,105.41608562978655
category295,2023/9/16,94.86470014933701
category295,2023/9/17,99.43760614637681
category295,2023/9/18,107.61093152623681
category295,2023/9/19,100.55892791474317
category295,2023/9/20,103.83538727856781
category295,2023/9/21,102.47557121300645
category295,2023/9/22,107.77100121420213
category295,2023/9/23,94.96537756869185
category295,2023/9/24,102.13963861390928
category295,2023/9/25,104.77826073179827
category295,2023/9/26,102.69547336928864
category295,2023/9/27,102.88029450467502
category295,2023/9/28,104.73332518126043
category295,2023/9/29,103.11312734613473
category295,2023/9/30,95.97737756869185
category296,2023/7/1,189.69900518907522
category296,2023/7/2,184.69149196701198
category296,2023/7/3,193.42114075990506
category296,2023/7/4,184.88353664412134
category296,2023/7/5,188.0943110347705
category296,2023/7/6,176.87496902501064
category296,2023/7/7,169.61877950783864
category296,2023/7/8,165.6188303062609
category296,2023/7/9,169.98867933849536
category296,2023/7/10,166.0599985082232
category296,2023/7/11,166.02522846089866
category296,2023/7/12,163.77915758781225
category296,2023/7/13,166.91897213564494
category296,2023/7/14,176.87066038780497
category296,2023/7/15,165.3034623116308
category296,2023/7/16,171.05328597956665
category296,2023/7/17,167.1466147140227
category296,2023/7/18,168.65932050822846
category296,2023/7/19,166.68851986851405
category296,2023/7/20,166.73494649461932
category296,2023/7/21,173.52654274074618
category296,2023/7/22,165.1294623116308
category296,2023/7/23,168.96956423268614
category296,2023/7/24,166.65023919706653
category296,2023/7/25,167.34669178624526
category296,2023/7/26,166.68851986851405
category296,2023/7/27,166.73494649461932
category296,2023/7/28,176.87654274074615
category296,2023/7/29,165.3034623116308
category296,2023/7/30,169.40361325229398
category296,2023/7/31,166.8407007355281
category296,2023/8/1,167.85161242116584
category296,2023/8/2,166.68851986851405
category296,2023/8/3,166.73494649461932
category296,2023/8/4,176.87654274074615
category296,2023/8/5,165.3034623116308
category296,2023/8/6,169.40361325229398
category296,2023/8/7,166.8407007355281
category296,2023/8/8,169.53459960065305
category296,2023/8/9,166.68851986851405
category296,2023/8/10,166.73494649461932
category296,2023/8/11,176.87654274074615
category296,2023/8/12,165.2134623116308
category296,2023/8/13,169.40361325229398
category296,2023/8/14,166.7640853509127
category296,2023/8/15,167.85161242116584
category296,2023/8/16,166.68851986851405
category296,2023/8/17,166.73494649461932
category296,2023/8/18,178.23286325356668
category296,2023/8/19,165.92360425302275
category296,2023/8/20,169.40361325229398
category296,2023/8/21,166.23320073552807
category296,2023/8/22,160.05363600284775
category296,2023/8/23,171.39789597960623
category296,2023/8/24,167.46015684412535
category296,2023/8/25,175.8021515012094
category296,2023/8/26,166.75313503890354
category296,2023/8/27,171.32714312020929
category296,2023/8/28,166.58115936477424
category296,2023/8/29,165.51686864228262
category296,2023/8/30,164.58621285097016
category296,2023/8/31,166.98394649461932
category296,2023/9/1,173.740660387805
category296,2023/9/2,165.1294623116308
category296,2023/9/3,170.7705702932922
category296,2023/9/4,167.03276856017655
category296,2023/9/5,168.15439987330782
category296,2023/9/6,166.68851986851405
category296,2023/9/7,166.73494649461932
category296,2023/9/8,176.87654274074615
category296,2023/9/9,167.4757828244513
category296,2023/9/10,170.05998800602322
category296,2023/9/11,166.7640853509127
category296,2023/9/12,167.85161242116584
category296,2023/9/13,166.68851986851405
category296,2023/9/14,166.73494649461932
category296,2023/9/15,176.57062876225154
category296,2023/9/16,165.1294623116308
category296,2023/9/17,169.40361325229398
category296,2023/9/18,166.8407007355281
category296,2023/9/19,167.85161242116584
category296,2023/9/20,166.68851986851405
category296,2023/9/21,166.73494649461932
category296,2023/9/22,176.87654274074615
category296,2023/9/23,165.3034623116308
category296,2023/9/24,169.40361325229398
category296,2023/9/25,166.8407007355281
category296,2023/9/26,167.85161242116584
category296,2023/9/27,166.68851986851405
category296,2023/9/28,166.73494649461932
category296,2023/9/29,169.40176632242805
category296,2023/9/30,165.64279564496414
category297,2023/7/1,140.98446994785854
category297,2023/7/2,179.62066392500236
category297,2023/7/3,180.57018324875514
category297,2023/7/4,194.11214237201588
category297,2023/7/5,207.2352707050061
category297,2023/7/6,225.610735018475
category297,2023/7/7,237.024905991213
category297,2023/7/8,224.31574906518318
category297,2023/7/9,201.65477061420228
category297,2023/7/10,205.2317806611403
category297,2023/7/11,203.09219043079662
category297,2023/7/12,216.88632840538833
category297,2023/7/13,217.9910320777557
category297,2023/7/14,201.75404945374646
category297,2023/7/15,202.52489767219063
category297,2023/7/16,202.9905403699594
category297,2023/7/17,208.26964529825557
category297,2023/7/18,212.15497535817784
category297,2023/7/19,218.3392879861447
category297,2023/7/20,218.39900368947735
category297,2023/7/21,199.87238553433252
category297,2023/7/22,203.06500119185938
category297,2023/7/23,201.84405666068622
category297,2023/7/24,208.56631196492225
category297,2023/7/25,212.4333086915112
category297,2023/7/26,217.7433620602188
category297,2023/7/27,218.8741465466202
category297,2023/7/28,199.87238553433252
category297,2023/7/29,203.06500119185938
category297,2023/7/30,201.84405666068622
category297,2023/7/31,208.56631196492225
category297,2023/8/1,212.4333086915112
category297,2023/8/2,217.7433620602188
category297,2023/8/3,218.8741465466202
category297,2023/8/4,199.87238553433252
category297,2023/8/5,203.06500119185938
category297,2023/8/6,201.84405666068622
category297,2023/8/7,208.56631196492225
category297,2023/8/8,220.55330869151115
category297,2023/8/9,217.67852872688542
category297,2023/8/10,218.8741465466202
category297,2023/8/11,198.46771886766587
category297,2023/8/12,203.06500119185938
category297,2023/8/13,202.4913159199455
category297,2023/8/14,208.56631196492225
category297,2023/8/15,212.4333086915112
category297,2023/8/16,217.7433620602188
category297,2023/8/17,218.8741465466202
category297,2023/8/18,207.99238553433253
category297,2023/8/19,205.6518794970147
category297,2023/8/20,201.84405666068622
category297,2023/8/21,208.26964529825557
category297,2023/8/22,228.60330869151113
category297,2023/8/23,220.09365290154074
category297,2023/8/24,218.7808132132869
category297,2023/8/25,197.75246431545477
category297,2023/8/26,202.5235306036241
category297,2023/8/27,202.95208534350436
category297,2023/8/28,208.56631196492225
category297,2023/8/29,211.8766420248445
category297,2023/8/30,218.20780650466324
category297,2023/8/31,218.39900368947735
category297,2023/9/1,200.27238553433253
category297,2023/9/2,203.06500119185938
category297,2023/9/3,201.84405666068622
category297,2023/9/4,208.56631196492225
category297,2023/9/5,212.4333086915112
category297,2023/9/6,217.7433620602188
category297,2023/9/7,218.8741465466202
category297,2023/9/8,199.87238553433252
category297,2023/9/9,211.5650011918594
category297,2023/9/10,204.79547091273218
category297,2023/9/11,208.0413996842205
category297,2023/9/12,210.04164477209724
category297,2023/9/13,218.20780650466324
category297,2023/9/14,218.8741465466202
category297,2023/9/15,202.02937820832517
category297,2023/9/16,203.0815643388573
category297,2023/9/17,201.84405666068622
category297,2023/9/18,208.26964529825557
category297,2023/9/19,212.4333086915112
category297,2023/9/20,218.3392879861447
category297,2023/9/21,218.8741465466202
category297,2023/9/22,199.87238553433252
category297,2023/9/23,203.06500119185938
category297,2023/9/24,201.84405666068622
category297,2023/9/25,208.56631196492225
category297,2023/9/26,212.4333086915112
category297,2023/9/27,217.7433620602188
category297,2023/9/28,218.8741465466202
category297,2023/9/29,216.04238553433257
category297,2023/9/30,205.00343505257024
category298,2023/7/1,11.798574125417725
category298,2023/7/2,12.329577763045767
category298,2023/7/3,11.760574532920618
category298,2023/7/4,13.254757819214229
category298,2023/7/5,13.208068847447016
category298,2023/7/6,14.62709424193422
category298,2023/7/7,14.714986795276916
category298,2023/7/8,14.976540547826575
category298,2023/7/9,15.276503902554355
category298,2023/7/10,14.68637482923652
category298,2023/7/11,15.088150419452264
category298,2023/7/12,14.956487549021181
category298,2023/7/13,15.351140552187033
category298,2023/7/14,15.063909737318168
category298,2023/7/15,16.04688655531572
category298,2023/7/16,15.395041837438447
category298,2023/7/17,15.085468326090341
category298,2023/7/18,14.86459546682881
category298,2023/7/19,15.033951319698042
category298,2023/7/20,15.445292252063176
category298,2023/7/21,15.469797707285707
category298,2023/7/22,16.277295044359885
category298,2023/7/23,15.713206293191245
category298,2023/7/24,14.481418088186087
category298,2023/7/25,15.330661373864432
category298,2023/7/26,14.904622169229421
category298,2023/7/27,15.536184834391243
category298,2023/7/28,15.380705868417824
category298,2023/7/29,16.549973856903023
category298,2023/7/30,15.395041837438447
category298,2023/7/31,15.085468326090341
category298,2023/8/1,14.86459546682881
category298,2023/8/2,15.033951319698042
category298,2023/8/3,15.445292252063176
category298,2023/8/4,15.469797707285707
category298,2023/8/5,16.277295044359885
category298,2023/8/6,15.713206293191245
category298,2023/8/7,14.481418088186087
category298,2023/8/8,15.52660872294507
category298,2023/8/9,14.904622169229421
category298,2023/8/10,15.536184834391243
category298,2023/8/11,15.380705868417824
category298,2023/8/12,16.549973856903023
category298,2023/8/13,15.395041837438447
category298,2023/8/14,15.085468326090341
category298,2023/8/15,14.86459546682881
category298,2023/8/16,15.033951319698042
category298,2023/8/17,15.445292252063176
category298,2023/8/18,15.74018950081079
category298,2023/8/19,16.277295044359885
category298,2023/8/20,15.713206293191245
category298,2023/8/21,14.481418088186087
category298,2023/8/22,15.238776758479817
category298,2023/8/23,14.904622169229421
category298,2023/8/24,15.536184834391243
category298,2023/8/25,15.380705868417824
category298,2023/8/26,16.549973856903023
category298,2023/8/27,15.395041837438447
category298,2023/8/28,15.085468326090341
category298,2023/8/29,14.86459546682881
category298,2023/8/30,15.033951319698042
category298,2023/8/31,15.445292252063176
category298,2023/9/1,15.469797707285707
category298,2023/9/2,16.277295044359885
category298,2023/9/3,15.713206293191245
category298,2023/9/4,14.481418088186087
category298,2023/9/5,15.330661373864432
category298,2023/9/6,14.904622169229421
category298,2023/9/7,15.536184834391243
category298,2023/9/8,15.380705868417824
category298,2023/9/9,16.652906860851672
category298,2023/9/10,15.395041837438447
category298,2023/9/11,15.085468326090341
category298,2023/9/12,14.86459546682881
category298,2023/9/13,15.033951319698042
category298,2023/9/14,15.445292252063176
category298,2023/9/15,15.469797707285707
category298,2023/9/16,16.277295044359885
category298,2023/9/17,15.713206293191245
category298,2023/9/18,14.481418088186087
category298,2023/9/19,15.330661373864432
category298,2023/9/20,14.904622169229421
category298,2023/9/21,15.536184834391243
category298,2023/9/22,15.380705868417824
category298,2023/9/23,16.549973856903023
category298,2023/9/24,15.395041837438447
category298,2023/9/25,15.085468326090341
category298,2023/9/26,14.86459546682881
category298,2023/9/27,15.033951319698042
category298,2023/9/28,15.445292252063176
category298,2023/9/29,15.336462111508933
category298,2023/9/30,16.277295044359885
category299,2023/7/1,489.2737649033975
category299,2023/7/2,462.30252334989456
category299,2023/7/3,518.4349422720071
category299,2023/7/4,494.7915088690978
category299,2023/7/5,484.1590277744896
category299,2023/7/6,490.7541670415693
category299,2023/7/7,464.13050600612723
category299,2023/7/8,486.3215028805332
category299,2023/7/9,467.00348328520465
category299,2023/7/10,520.3352764490174
category299,2023/7/11,482.99021405521614
category299,2023/7/12,479.9485010365217
category299,2023/7/13,478.42412901607236
category299,2023/7/14,459.65722145141467
category299,2023/7/15,463.83549137352156
category299,2023/7/16,464.3678814126012
category299,2023/7/17,477.3807054097508
category299,2023/7/18,458.1034761879062
category299,2023/7/19,451.2034059328941
category299,2023/7/20,446.7347143788341
category299,2023/7/21,430.32542301230586
category299,2023/7/22,441.7003991959874
category299,2023/7/23,478.1382591698759
category299,2023/7/24,435.7889940603958
category299,2023/7/25,437.28037075171216
category299,2023/7/26,437.97339752686946
category299,2023/7/27,412.29187036321184
category299,2023/7/28,398.4302818001576
category299,2023/7/29,397.68084414938085
category299,2023/7/30,377.9271691068048
category299,2023/7/31,373.0696545682034
category299,2023/8/1,366.24063397526976
category299,2023/8/2,377.2098669579734
category299,2023/8/3,382.99361493754657
category299,2023/8/4,382.8923715143033
category299,2023/8/5,376.46334365327544
category299,2023/8/6,363.1454815173271
category299,2023/8/7,372.9195947379396
category299,2023/8/8,382.49019780791053
category299,2023/8/9,377.9527858777177
category299,2023/8/10,379.0355874650192
category299,2023/8/11,368.799194247126
category299,2023/8/12,364.48386657479836
category299,2023/8/13,360.3361243744699
category299,2023/8/14,380.1445067148515
category299,2023/8/15,373.49209900903077
category299,2023/8/16,380.04261776804947
category299,2023/8/17,372.34541935535117
